store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day_of_month,is_weekend,sales
369,4,724,1,1,0,0,2014,10,2,0,8336.432218472266
145,6,1157,1,0,0,0,2013,2,2,1,7580.897221500947
916,4,702,1,1,0,1,2014,7,17,0,6089.7198772602005
235,1,684,1,1,0,0,2014,4,28,0,8276.331096419399
942,7,0,0,0,0,0,2015,2,1,1,1231.3221373408496
241,6,742,1,0,0,0,2014,11,15,1,6823.713483762043
1025,5,888,1,1,0,0,2015,3,20,0,8217.205458710254
895,3,865,1,1,0,0,2015,1,28,0,9444.997652049928
454,5,0,0,1,b,1,2013,3,29,0,-477.451439157182
355,7,0,0,0,0,0,2014,5,25,1,-558.6860261112988
665,7,0,0,0,0,0,2013,6,30,1,-2471.977316394502
754,3,837,1,0,0,0,2014,12,10,0,6653.151131463212
785,7,0,0,0,0,0,2013,12,1,1,913.9450468867481
837,4,564,1,1,0,0,2015,2,5,0,5066.860757145228
1081,1,0,0,0,0,0,2013,1,28,0,-2418.0316472203076
1057,1,665,1,1,0,0,2013,9,23,0,7516.1256899073605
371,1,584,1,0,0,1,2013,12,30,0,6959.087471278238
442,4,377,1,0,0,1,2013,1,3,0,2703.4965133875903
840,7,0,0,0,0,0,2015,5,24,1,-1621.6809144169629
180,5,873,1,1,0,1,2013,6,21,0,7996.32646238842
649,2,553,1,1,0,0,2013,12,3,0,5829.672182725219
326,2,324,1,0,0,0,2015,2,10,0,3449.640896075953
522,4,567,1,0,0,1,2013,8,8,0,6578.13401679687
840,4,1144,1,1,0,1,2014,9,4,0,8938.920288587398
942,4,489,1,1,0,1,2014,1,9,0,6314.379070274934
678,5,856,1,1,0,0,2013,4,12,0,7853.358441100056
700,5,702,1,1,0,0,2013,8,30,0,6467.380648153297
932,6,486,1,0,0,0,2013,3,2,1,4798.0272707237
120,3,623,1,1,0,1,2015,1,7,0,7379.455663696301
461,5,529,1,0,0,0,2014,10,31,0,4778.5697631735975
541,6,626,1,0,0,0,2015,7,18,1,5002.777487444502
68,6,1672,1,0,0,0,2014,12,20,1,12069.152193016807
609,3,517,1,1,0,0,2013,3,20,0,5045.466448977757
111,5,0,0,1,a,0,2015,5,1,0,1537.6831438391864
388,4,989,1,0,0,0,2015,1,22,0,8561.505882598776
967,2,877,1,0,0,1,2015,5,26,0,7955.6437087620725
705,4,1144,1,1,0,0,2014,11,6,0,10008.60340550024
788,6,1402,1,0,0,0,2014,2,8,1,14660.760024734956
1111,3,405,1,0,0,1,2013,8,7,0,4073.126316916654
449,2,1455,1,0,0,0,2014,4,8,0,10313.72915299478
184,2,584,1,1,0,1,2013,10,22,0,6995.534809740114
258,7,0,0,0,0,0,2013,12,22,1,790.8801359980762
1075,2,1088,1,1,0,0,2013,11,19,0,11685.506389462043
491,7,0,0,0,0,0,2013,5,19,1,1251.3989195674121
231,5,337,1,0,0,1,2013,4,5,0,3333.629011846962
710,3,277,1,1,0,0,2013,6,19,0,3840.886220113014
440,5,654,1,1,0,0,2014,2,7,0,6120.324082232126
1108,6,244,1,0,0,0,2013,3,23,1,2185.9754842672814
247,2,502,1,0,0,0,2014,1,28,0,6060.14421513727
371,5,571,1,1,0,0,2014,2,21,0,7178.858809986559
586,7,0,0,0,0,0,2013,10,20,1,-3682.7518372685254
1073,7,0,0,0,0,0,2014,12,28,1,-729.8389496952832
748,2,370,1,0,0,0,2013,6,25,0,3844.5412186395683
433,5,751,1,0,0,0,2014,10,31,0,6103.084862306174
983,1,1465,1,1,0,0,2015,3,2,0,12269.073344843706
861,5,606,1,1,0,0,2015,1,30,0,5085.596530235564
585,6,586,1,0,0,0,2015,7,18,1,3690.0101921526893
45,2,323,1,0,0,0,2013,9,3,0,3675.359490306068
1036,1,469,1,0,0,1,2013,9,2,0,4800.267001322153
335,4,2844,1,1,0,0,2013,2,21,0,16780.315141748826
237,4,766,1,1,0,0,2015,4,30,0,6780.745116488823
934,5,850,1,1,0,0,2013,7,5,0,8426.520695665933
845,1,299,1,0,0,0,2013,11,11,0,3879.3987484501754
375,4,925,1,1,0,1,2013,8,1,0,10467.202007002896
781,5,757,1,0,0,0,2013,10,4,0,5169.484441265839
177,5,465,1,1,0,1,2013,8,2,0,4426.467316495075
62,1,729,1,0,0,1,2014,8,11,0,6666.978496271666
895,2,891,1,1,0,0,2014,7,1,0,9725.616071706758
397,3,831,1,1,0,0,2014,6,4,0,6897.425845780842
761,4,1097,1,1,0,0,2013,5,16,0,9767.404941091347
57,7,0,0,0,0,0,2013,7,7,1,1233.982369884795
246,6,741,1,0,0,0,2013,5,25,1,5375.757234317125
509,6,344,1,0,0,0,2013,3,23,1,3964.506567681543
252,1,681,1,0,0,0,2013,3,11,0,8581.96142502465
675,1,529,1,0,0,0,2013,6,10,0,4773.989198913115
52,5,440,1,1,0,0,2015,3,20,0,6953.470598709
212,3,526,1,0,0,0,2013,11,27,0,4687.188491659584
1113,5,794,1,1,0,0,2014,6,6,0,7718.642548749945
942,4,507,1,1,0,0,2015,3,5,0,6554.899583853961
680,6,974,1,0,0,0,2013,1,5,1,6568.594867602425
543,1,158,1,0,0,0,2013,9,16,0,1624.082622086874
818,3,457,1,0,0,0,2013,1,16,0,3623.7746344805228
795,5,0,0,1,a,0,2015,5,1,0,664.2894718497455
320,6,1812,1,0,0,0,2013,1,12,1,12824.61772750094
803,2,324,1,0,0,0,2015,1,20,0,3730.8536382853877
117,1,668,1,1,0,0,2014,3,31,0,6512.128209930499
447,3,580,1,1,0,0,2013,1,23,0,5270.28883102725
1006,3,0,0,0,a,1,2014,1,1,0,-1908.6383887678921
964,3,1463,1,1,0,0,2013,10,9,0,11115.618710753504
76,7,0,0,0,0,0,2013,12,8,1,461.8397154658496
363,1,891,1,0,0,0,2015,1,19,0,6840.285465007768
1094,6,479,1,0,0,0,2014,4,5,1,5177.715032173344
424,1,802,1,0,0,0,2014,9,8,0,7142.578049642705
872,7,0,0,0,0,0,2013,11,10,1,766.5899748652637
483,1,968,1,1,0,0,2014,5,5,0,8786.194457919177
558,6,443,1,0,0,0,2013,4,6,1,2971.955497984576
181,5,614,1,0,0,0,2013,3,15,0,5085.285792910191
657,3,855,1,1,0,0,2013,7,17,0,7353.440342755915
577,7,0,0,0,0,0,2013,11,10,1,-535.2370820195019
6,2,744,1,1,0,1,2013,8,13,0,7103.512259579769
433,3,658,1,1,0,0,2014,2,5,0,6149.569568808653
43,6,426,1,0,0,0,2015,5,30,1,5034.2746079922445
282,3,690,1,1,0,0,2014,1,8,0,5390.51011127592
510,5,887,1,0,0,1,2013,8,9,0,7841.723196652898
169,2,721,1,0,0,1,2013,9,3,0,6884.211723564159
218,5,641,1,0,0,0,2014,6,27,0,4300.5784537277
872,6,642,1,0,0,0,2015,6,6,1,6812.891950315086
399,7,0,0,0,0,0,2015,6,14,1,302.45082996780275
867,2,597,1,1,0,1,2013,7,30,0,6608.73648469424
1080,3,1020,1,1,0,0,2014,4,30,0,11633.558742741468
648,2,0,0,0,a,1,2013,1,1,0,41.092933520621045
153,1,577,1,0,0,0,2013,10,14,0,6221.222687502913
317,4,657,1,1,0,0,2013,12,5,0,6484.165777606485
582,7,0,0,0,0,0,2015,5,24,1,-605.3512025029004
236,2,1058,1,1,0,0,2015,4,14,0,9486.589754006718
484,7,0,0,0,0,0,2014,8,31,1,767.5325102656543
584,3,358,1,0,0,0,2015,3,25,0,3391.3386058060287
906,1,1805,1,1,0,0,2013,3,18,0,15819.399999023006
1043,5,1315,1,1,0,1,2014,6,6,0,10402.864910951641
327,1,868,1,0,0,0,2013,10,14,0,7145.707976998499
311,6,541,1,0,0,0,2014,2,22,1,4409.208456778669
926,2,461,1,0,0,0,2015,2,10,0,5716.669027751743
50,1,249,1,0,0,0,2014,2,24,0,2844.2110277947113
154,1,646,1,0,0,0,2014,3,10,0,7488.539252575561
1033,1,2164,1,1,0,0,2013,12,16,0,21058.24187449352
299,4,528,1,1,0,0,2014,11,13,0,5463.701365131499
256,2,1388,1,1,0,1,2014,7,15,0,11809.17552951255
956,6,305,1,0,0,0,2013,2,9,1,1836.298411643697
342,2,845,1,0,0,0,2013,7,9,0,9825.488214425364
512,7,1080,1,0,0,0,2013,8,25,1,3951.6913221572236
179,6,1172,1,0,0,0,2014,12,6,1,9194.830828144626
423,2,1729,1,1,0,0,2014,4,29,0,10124.75474918892
908,5,362,1,0,0,0,2014,6,13,0,3489.5826542572036
438,6,416,1,0,0,0,2013,10,19,1,3962.579464050462
613,4,1574,1,1,0,1,2013,3,28,0,11824.234510096634
159,1,890,1,1,0,0,2014,3,31,0,10058.466582213814
774,6,545,1,0,0,0,2015,7,4,1,4212.32434763915
610,3,442,1,0,0,0,2013,9,4,0,2915.7793578075702
260,6,805,1,0,0,0,2013,5,25,1,5650.797703462313
85,3,886,1,0,0,0,2015,7,8,0,5756.113033035549
33,4,0,0,0,a,1,2015,1,1,0,70.47584985191224
234,5,1066,1,1,0,1,2015,7,3,0,11752.87676224938
862,1,1439,1,1,0,0,2013,2,4,0,12019.070679449025
469,1,2336,1,1,0,0,2014,12,15,0,19374.86688079841
854,5,526,1,1,0,1,2015,7,17,0,5959.043072181167
1115,7,0,0,0,0,0,2014,10,5,1,1792.7398161738574
570,6,458,1,0,0,0,2015,4,18,1,2971.118198229201
740,6,580,1,0,0,0,2014,11,22,1,7204.131674798231
968,2,877,1,1,0,1,2015,2,17,0,8029.753942188167
77,2,695,1,1,0,0,2015,1,27,0,8260.089170457666
907,7,0,0,0,0,0,2013,5,26,1,-1257.2793793827832
829,5,901,1,0,0,0,2013,11,1,0,6360.696349751318
184,4,562,1,1,0,0,2014,11,27,0,6680.380024819956
844,3,0,0,0,a,1,2014,1,1,0,-798.8167790324032
645,7,0,0,0,0,0,2015,6,21,1,-603.8534150273144
1011,5,827,1,0,0,0,2013,7,12,0,6252.91073384519
1052,2,962,1,1,0,1,2014,1,7,0,9459.666461219207
701,3,772,1,1,0,1,2013,3,27,0,7417.063557953485
257,6,362,1,0,0,0,2013,3,9,1,2624.6404291585936
769,4,3292,1,1,0,0,2015,5,7,0,12945.21899585114
114,1,668,1,1,0,0,2013,1,21,0,6655.911638241847
1107,2,786,1,1,0,0,2015,6,16,0,7945.56058497891
1086,1,1406,1,1,0,0,2013,2,18,0,12917.987406741797
717,1,779,1,1,0,1,2014,10,6,0,8563.180673614022
1088,7,0,0,0,0,0,2015,2,22,1,365.6711821406543
489,5,587,1,0,0,1,2013,1,4,0,5754.71930527018
562,2,3107,1,0,0,1,2013,8,6,0,17361.159788370092
1043,1,1135,1,0,0,0,2013,11,25,0,8335.086177101888
66,1,525,1,0,0,0,2015,7,20,0,5998.931649427549
112,7,0,0,0,0,0,2015,1,18,1,-784.5981354862988
293,2,979,1,1,0,1,2014,8,5,0,8515.112282571225
973,2,954,1,1,0,1,2014,7,29,0,8674.97724456886
457,7,0,0,0,0,0,2013,8,4,1,402.4505553095996
853,2,1163,1,1,0,0,2015,4,14,0,11032.629766182152
785,7,0,0,0,0,0,2014,12,21,1,1104.4472594111621
819,3,552,1,1,0,0,2013,1,9,0,6197.97540752688
862,7,0,0,0,0,0,2013,11,10,1,-1164.8763489872754
1059,2,0,0,0,a,1,2013,1,1,0,-2118.698285833055
530,5,647,1,1,0,0,2013,4,26,0,4193.174799492482
446,3,628,1,0,0,0,2014,6,11,0,4420.245155104279
58,5,484,1,0,0,0,2014,4,11,0,5213.267966597379
341,2,560,1,0,0,0,2014,8,26,0,3688.304628490254
839,3,652,1,0,0,0,2014,2,26,0,4604.003296132375
493,7,0,0,0,0,0,2013,9,1,1,638.7760405390918
154,3,579,1,0,0,0,2014,3,12,0,6400.19736659616
274,6,721,1,0,0,0,2013,4,13,1,1530.153186319362
167,7,0,0,0,0,0,2013,8,18,1,-211.33440257614257
1028,3,659,1,1,0,1,2013,3,27,0,6202.079527195192
376,4,967,1,1,0,0,2014,9,4,0,9014.03296945959
318,5,737,1,0,0,0,2013,7,12,0,7202.79301608023
431,5,1123,1,0,0,1,2015,1,2,0,9814.133429616679
901,4,579,1,0,0,0,2013,8,22,0,5738.175607443747
943,1,633,1,1,0,0,2014,5,5,0,7920.4225588295985
776,2,426,1,0,0,0,2013,11,12,0,3341.8495698929555
1001,7,0,0,0,0,0,2015,7,12,1,-233.99803783004882
700,4,396,1,0,0,0,2013,1,17,0,2377.0360613680614
924,3,508,1,1,0,0,2013,2,6,0,5424.382086394101
487,5,841,1,1,0,0,2015,1,30,0,8784.86901189967
492,1,1401,1,1,0,0,2013,7,29,0,11124.304930590279
83,6,237,1,0,0,0,2013,10,26,1,2518.0125268996144
850,2,684,1,1,0,0,2013,1,8,0,6747.392600187366
1064,6,812,1,0,0,0,2013,3,9,1,7006.514865382977
767,6,354,1,0,0,0,2013,8,31,1,3433.647155308303
635,2,528,1,0,0,0,2014,4,8,0,4729.940758842589
1028,3,600,1,1,0,0,2015,1,7,0,5779.016478477135
524,2,835,1,0,0,1,2013,7,23,0,7353.013114085943
247,7,0,0,0,0,0,2015,2,15,1,1860.61737965042
880,3,932,1,0,0,0,2015,5,13,0,8074.804229895104
358,2,891,1,0,0,0,2013,6,11,0,7694.642827158914
529,3,762,1,1,0,0,2015,3,4,0,8191.243091672588
693,3,566,1,1,0,0,2014,2,19,0,7309.339576422311
275,2,727,1,0,0,1,2015,4,7,0,6863.480864491924
100,3,515,1,0,0,0,2015,3,25,0,5706.033254795359
653,6,382,1,0,0,0,2013,7,6,1,4382.506385315415
1070,5,788,1,0,0,0,2014,1,17,0,5748.523689847236
670,1,731,1,1,0,0,2013,2,4,0,7564.130602564924
670,2,662,1,0,0,1,2013,10,29,0,5859.498062091408
589,6,324,1,0,0,0,2014,3,8,1,2883.076151365031
206,1,593,1,0,0,0,2013,2,11,0,5095.35312067861
242,7,0,0,0,0,0,2014,11,23,1,569.3855528681934
1055,4,815,1,0,0,0,2014,8,28,0,5993.553476372097
1063,3,634,1,1,0,0,2013,3,27,0,5546.393016891084
1018,7,0,0,0,0,0,2014,3,9,1,-249.29999400680663
106,4,750,1,0,0,0,2014,9,25,0,7200.149614925318
550,3,346,1,0,0,1,2013,8,7,0,3728.772973529318
441,6,728,1,0,0,0,2013,3,16,1,6208.285993683174
588,6,551,1,0,0,0,2013,8,31,1,4985.569235906894
330,3,340,1,0,0,1,2014,4,23,0,2605.899164416679
35,2,825,1,1,0,0,2014,4,29,0,10463.359695500481
431,5,1153,1,1,0,0,2015,1,30,0,11111.357395548319
261,7,0,0,0,0,0,2015,6,21,1,3522.6807188838184
849,6,900,1,0,0,0,2014,6,21,1,8048.305704629887
240,4,0,0,0,a,1,2013,10,3,0,-304.4661820084393
483,6,210,1,0,0,0,2015,1,3,1,917.9633474565749
551,1,1160,1,1,0,0,2013,5,27,0,9124.030344264233
936,5,945,1,0,0,0,2015,5,15,0,7117.236891091339
924,2,447,1,0,0,0,2013,7,9,0,4031.2095733738715
404,6,260,1,0,0,0,2014,8,9,1,1909.900054217609
442,4,383,1,1,0,0,2013,4,25,0,3887.3333295139337
1014,5,1842,1,1,0,0,2014,1,10,0,16245.040032486311
482,3,685,1,0,0,0,2014,2,26,0,5724.567571346557
1089,6,1213,1,0,0,0,2013,11,2,1,11413.534176810628
499,6,646,1,0,0,0,2014,8,23,1,4596.708849724456
1007,1,854,1,1,0,0,2014,6,16,0,8384.59290335992
638,7,0,0,0,0,0,2013,8,25,1,861.7570738642871
147,3,1039,1,1,0,0,2013,12,4,0,9933.812097628697
211,4,1674,1,1,0,0,2015,6,18,0,14917.321410541968
321,6,624,1,0,0,0,2014,5,24,1,6057.9834309318985
1085,3,778,1,1,0,0,2015,1,14,0,8104.527334946456
342,5,745,1,0,0,0,2015,6,12,0,9157.88278899868
232,5,395,1,1,0,0,2013,5,31,0,4535.949015573258
747,1,857,1,1,0,0,2015,5,4,0,10112.428673982204
437,5,545,1,0,0,0,2015,4,24,0,5217.458141827649
359,7,0,0,0,0,0,2014,2,23,1,731.0954527705371
1054,6,384,1,0,0,0,2014,5,31,1,3758.6586838426865
601,6,421,1,0,0,0,2013,5,25,1,4654.072786051332
524,3,768,1,0,0,1,2013,7,10,0,6656.945582127966
776,7,0,0,0,0,0,2013,5,26,1,-440.4914155155957
561,1,949,1,1,0,1,2015,1,5,0,10084.508753664222
985,4,694,1,0,0,0,2014,7,10,0,6754.331460389505
21,3,364,1,0,0,1,2013,8,7,0,3356.6541853920144
928,2,492,1,0,0,0,2015,4,21,0,5653.06648606476
606,2,623,1,0,0,0,2014,4,8,0,5262.092268959057
30,4,1018,1,1,0,0,2013,1,24,0,7734.348670566678
473,6,322,1,0,0,0,2014,7,5,1,2062.6202091469727
23,5,434,1,0,0,0,2015,7,24,0,4517.298420289258
579,1,1102,1,1,0,0,2013,5,27,0,10683.306640335497
18,3,676,1,0,0,0,2014,2,12,0,5533.956977203361
423,2,1666,1,1,0,0,2015,2,17,0,9706.181792742678
513,6,2015,1,0,0,0,2014,2,22,1,17139.488227431924
426,4,597,1,0,0,0,2013,4,18,0,4015.705871748683
769,6,3336,1,0,0,0,2014,4,12,1,12556.865822864496
680,2,791,1,1,0,0,2014,4,1,0,6051.726715661265
426,1,594,1,0,0,0,2015,5,11,0,4891.717207000505
2,1,734,1,1,0,0,2015,3,16,0,7396.533291809288
676,5,1157,1,0,0,0,2013,1,18,0,2848.9863838506476
471,2,503,1,1,0,1,2014,3,4,0,6665.100493194971
725,5,569,1,0,0,1,2015,7,24,0,5134.777404490596
814,7,0,0,0,0,0,2013,7,28,1,1529.1797270625293
1089,3,980,1,1,0,0,2014,2,5,0,10115.645012597382
834,3,557,1,0,0,0,2014,6,11,0,4572.739548675487
928,6,606,1,0,0,0,2013,10,19,1,6866.596434868133
493,7,0,0,0,0,0,2015,6,21,1,892.4645476191699
129,2,1354,1,1,0,0,2013,5,14,0,11323.709559611769
1108,1,636,1,0,0,0,2014,12,8,0,6226.855975086697
1086,4,729,1,1,0,0,2015,3,5,0,7204.6287080827315
230,5,988,1,1,0,0,2013,3,8,0,8291.821740656933
1018,1,1566,1,1,0,0,2013,5,27,0,14119.804411923296
883,6,283,1,0,0,0,2014,3,15,1,2479.5126684371335
739,2,646,1,0,0,0,2014,4,8,0,7609.309285458251
56,6,570,1,0,0,0,2013,3,16,1,7092.990485554997
972,5,382,1,0,0,0,2014,9,12,0,2955.2747144589393
28,5,741,1,1,0,0,2013,1,11,0,6885.081668359102
1048,3,493,1,0,0,0,2015,7,8,0,5755.488063024246
671,4,561,1,0,0,0,2013,6,27,0,4798.4248594283235
21,6,658,1,0,0,0,2015,5,2,1,6523.833984907247
60,7,0,0,0,0,0,2013,1,13,1,824.8683562129199
2,3,754,1,1,0,0,2014,9,3,0,7029.776466225294
536,3,723,1,0,0,0,2013,6,26,0,6215.008767406255
494,5,1102,1,1,0,0,2015,1,9,0,8270.681334682879
406,1,415,1,0,0,0,2014,2,24,0,5106.009672340502
180,1,791,1,0,0,1,2015,5,11,0,6977.822367526271
241,6,663,1,0,0,0,2014,5,17,1,6005.975983960768
77,4,544,1,0,0,1,2013,1,3,0,5431.388283588133
631,4,0,0,0,a,0,2013,5,9,0,-1322.7758355290234
102,4,1070,1,1,0,0,2013,2,21,0,7753.659510224494
845,1,366,1,0,0,0,2013,9,30,0,4525.601272642152
557,7,0,0,0,0,0,2013,3,17,1,-1875.441442981416
917,4,702,1,1,0,0,2013,5,16,0,6623.950537937157
234,7,0,0,0,0,0,2014,9,14,1,1575.1841673701465
179,6,870,1,0,0,0,2013,8,3,1,6526.287339961193
1077,6,352,1,0,0,0,2014,11,22,1,3184.1676481152485
441,3,676,1,1,0,0,2014,11,12,0,6760.133895471565
371,7,0,0,0,0,0,2013,4,21,1,1154.5489897578418
402,3,451,1,0,0,0,2015,2,25,0,3835.440925672252
421,7,0,0,0,0,0,2014,6,1,1,325.2788023799121
317,2,440,1,0,0,1,2013,2,12,0,3538.3836884611983
853,3,1098,1,1,0,0,2014,4,2,0,10232.591663942814
949,7,0,0,0,0,0,2013,9,29,1,436.15351246291993
1003,6,515,1,0,0,0,2014,2,15,1,4912.687326126384
710,1,289,1,0,0,0,2015,7,6,0,3664.662439845186
2,2,656,1,1,0,0,2013,1,22,0,6010.99714789406
818,6,581,1,0,0,0,2015,6,13,1,5597.587149430748
823,2,650,1,1,0,1,2014,4,29,0,7092.721188648011
1076,5,505,1,1,0,0,2013,9,27,0,4022.6275806521717
364,4,435,1,1,0,0,2013,3,7,0,3701.0822122687177
105,1,582,1,0,0,0,2013,12,9,0,5015.8491805135845
511,3,802,1,1,0,0,2013,5,29,0,6178.755455476903
778,3,931,1,1,0,0,2013,1,9,0,7466.9150259993185
1088,3,402,1,0,0,0,2013,1,30,0,3386.6514151252295
579,3,886,1,1,0,0,2015,2,4,0,8588.282782414706
763,6,533,1,0,0,0,2015,6,6,1,5530.209732611994
1057,1,701,1,1,0,1,2013,3,25,0,7769.873695445659
914,4,1145,1,1,0,0,2013,9,26,0,10029.905892805129
815,3,579,1,0,0,1,2015,4,8,0,5809.414556504187
2,6,348,1,0,0,0,2013,8,31,1,2715.388865969254
539,3,1064,1,1,0,1,2013,8,28,0,11017.043546484558
446,2,739,1,1,0,0,2014,9,16,0,6663.834760611906
856,2,1113,1,1,0,1,2013,10,8,0,9277.599419621465
1027,6,1745,1,0,0,0,2013,10,19,1,13824.550475482927
244,7,0,0,0,0,0,2014,11,16,1,183.56128834182618
744,4,0,0,0,a,0,2013,10,3,0,-829.2815547138989
386,7,0,0,0,0,0,2015,3,15,1,1751.797082409209
1027,6,1535,1,0,0,0,2015,2,7,1,12263.308068760403
803,7,0,0,0,0,1,2014,8,10,1,1172.9931578486621
318,4,707,1,1,0,1,2014,7,31,0,8264.641324673568
155,4,568,1,0,0,0,2013,3,14,0,5063.610668811055
48,7,0,0,0,0,0,2014,2,2,1,-336.259802356416
762,3,314,1,1,0,0,2014,5,21,0,3626.2527413185594
768,5,1413,1,1,0,0,2013,3,8,0,13498.629633269426
1041,4,635,1,1,0,0,2013,11,21,0,6354.268075059369
170,5,603,1,1,0,0,2013,6,7,0,5859.2998767448835
50,3,355,1,1,0,0,2015,2,18,0,4624.793490292836
56,4,564,1,1,0,0,2015,3,19,0,7889.279758366884
741,2,1073,1,1,0,0,2015,4,28,0,9645.81948230694
818,2,670,1,1,0,1,2015,7,28,0,7279.303321708984
902,1,674,1,0,0,0,2013,1,14,0,5093.839502939413
1043,4,1029,1,1,0,0,2013,6,6,0,7815.130480347638
572,1,635,1,1,0,0,2013,7,1,0,7985.492299507573
1081,2,922,1,0,0,1,2014,8,12,0,5924.4101316016295
256,4,0,0,1,a,0,2014,6,19,0,-462.9414718300641
520,4,430,1,1,0,0,2013,5,30,0,4292.758513979189
861,7,0,0,0,0,0,2013,1,27,1,-1444.694616809541
236,7,0,0,0,0,0,2013,4,14,1,-856.0296387821973
214,3,674,1,1,0,0,2014,3,19,0,8912.396538027951
796,5,660,1,1,0,1,2013,8,2,0,7502.010492141154
302,1,239,1,0,0,0,2014,5,12,0,2635.1329397517306
991,3,437,1,0,0,0,2014,4,9,0,4092.992445644971
905,3,1325,1,0,0,0,2013,9,4,0,8652.156486735883
312,7,0,0,0,0,0,2013,11,24,1,327.40830372268556
654,6,328,1,0,0,0,2015,1,10,1,3131.8939598231996
534,6,608,1,0,0,0,2013,11,30,1,7451.846082935926
451,7,0,0,0,0,0,2015,2,1,1,795.6123289912402
680,5,979,1,1,0,0,2015,1,30,0,7595.008930024533
36,2,1020,1,0,0,1,2013,8,6,0,8349.556493500593
325,2,755,1,1,0,0,2014,4,1,0,7632.722732824212
1046,2,798,1,1,0,1,2013,8,13,0,9928.696886873879
496,5,894,1,0,0,0,2013,3,1,0,7331.810539104295
425,6,336,1,0,0,0,2015,2,14,1,2362.456312289809
564,5,553,1,1,0,0,2015,4,17,0,6492.887618826178
1059,6,932,1,0,0,0,2013,7,27,1,6699.123996535767
1080,3,862,1,1,0,1,2013,9,11,0,10415.13579169473
852,1,534,1,0,0,0,2015,3,9,0,4293.154831714961
643,1,868,1,0,0,0,2013,9,2,0,6754.223049940279
257,3,596,1,1,0,0,2015,4,15,0,5696.295831682151
102,1,1631,1,1,0,1,2013,8,12,0,12965.32232542006
830,5,523,1,1,0,0,2014,7,4,0,6477.2086358247
632,2,802,1,0,0,0,2013,6,11,0,5724.442427141332
179,5,722,1,0,0,0,2013,2,15,0,4713.680522565592
155,6,682,1,0,0,0,2013,6,8,1,6651.537673274284
1052,7,0,0,0,0,0,2014,11,30,1,385.82705067092775
123,1,1339,1,1,0,0,2014,4,28,0,12396.606989662738
419,4,870,1,1,0,0,2013,4,11,0,6026.341003811023
1051,1,923,1,0,0,0,2013,3,11,0,6757.909956424859
960,1,0,0,0,b,1,2015,4,6,0,956.731492146796
580,7,0,0,0,0,0,2014,5,18,1,-3049.5574708134473
298,6,729,1,0,0,0,2015,7,25,1,8445.36887713104
803,2,362,1,0,0,0,2014,11,18,0,4219.383280296708
858,4,384,1,0,0,1,2014,6,12,0,3731.277193135289
228,1,567,1,0,0,0,2015,2,23,0,7242.468896672053
382,5,618,1,0,0,0,2014,3,14,0,6706.1854080017
724,1,628,1,0,0,0,2013,2,25,0,5805.344988592743
627,3,547,1,0,0,0,2015,3,11,0,4794.091047455582
406,1,383,1,0,0,0,2014,2,10,0,4774.671103909876
523,6,1911,1,0,0,0,2014,12,6,1,16339.33375098572
19,4,609,1,0,0,0,2014,11,20,0,5683.348003353182
925,3,995,1,0,0,0,2015,3,11,0,5352.068375453668
716,1,422,1,1,0,0,2013,1,21,0,5942.758408337639
863,7,351,1,0,0,0,2013,7,7,1,2740.016267239336
565,3,696,1,0,0,0,2013,6,26,0,5187.431079674613
617,5,673,1,0,0,1,2014,8,29,0,6661.101695230565
878,6,591,1,0,0,0,2014,9,6,1,6683.148770239319
570,2,522,1,0,0,0,2015,6,23,0,3257.902569377499
1109,2,437,1,0,0,0,2013,3,12,0,3974.063546476003
220,6,511,1,0,0,0,2014,1,4,1,3619.1114971802663
81,6,659,1,0,0,0,2013,7,6,1,7228.41272991488
658,1,695,1,1,0,0,2015,2,2,0,7779.7076541202705
772,4,435,1,0,0,0,2014,1,16,0,2440.6994683140592
418,2,635,1,1,0,1,2015,7,14,0,6872.487039040044
87,2,840,1,1,0,0,2013,2,19,0,7251.5675188806745
333,1,829,1,0,0,1,2013,3,11,0,6249.160941266136
948,7,2138,1,0,0,0,2013,7,21,1,10125.608356882994
992,2,810,1,1,0,0,2014,12,2,0,7501.83537595876
553,7,0,0,0,0,0,2014,12,7,1,1008.6866392939746
4,5,1066,1,0,0,0,2014,9,26,0,7430.284665920643
266,7,0,0,0,0,0,2014,4,20,1,-628.632116809541
1110,1,722,1,1,0,0,2013,11,4,0,7139.541088943231
863,6,780,1,0,0,0,2015,3,7,1,6545.74738004661
689,2,732,1,1,0,0,2015,5,19,0,7840.249322361173
400,4,1074,1,0,0,0,2014,7,10,0,7378.0160677002405
414,1,443,1,0,0,0,2014,11,17,0,5787.73673892467
240,1,489,1,0,0,0,2014,7,7,0,4897.881083123788
160,1,0,0,0,b,1,2015,4,6,0,123.66184662277101
482,2,954,1,1,0,0,2013,7,2,0,9082.57857723335
770,6,643,1,0,0,0,2014,11,29,1,5773.325109657709
37,4,769,1,1,0,0,2015,3,5,0,7472.180273897998
224,2,475,1,1,0,0,2015,1,13,0,6817.9953742895
548,4,569,1,0,0,1,2014,8,14,0,5841.364851895458
119,5,700,1,1,0,0,2015,7,3,0,6951.05118516371
31,2,438,1,0,0,0,2015,6,23,0,4147.238231891193
665,4,1238,1,0,0,1,2013,7,11,0,7789.378665398076
95,2,825,1,0,0,1,2014,7,22,0,7117.101544565308
